text	pos	etype	erate	source	error	word	eword	epos	label
600	218	real	10	cnn	0	vanished	vanished	8	NA
600	219	real	10	cnn	0	after	after	5	NA
600	220	real	10	cnn	0	taking	taking	6	NA
600	221	real	10	cnn	0	off	off	3	NA
600	222	real	10	cnn	0	from	from	4	NA
600	223	real	10	cnn	0	Kuala	Kuala	5	NA
600	224	real	10	cnn	0	Lumpur,	Lumpur,	7	NA
600	225	real	10	cnn	0	Malaysia,	Malaysia,	9	NA
600	226	real	10	cnn	0	on	on	2	NA
600	227	real	10	cnn	1	March	Marth	3	delete
600	228	real	10	cnn	0	8,	8,	2	NA
600	229	real	10	cnn	0	2014,	2014,	5	NA
600	230	real	10	cnn	0	bound	bound	5	NA
600	231	real	10	cnn	0	for	for	3	NA
600	232	real	10	cnn	0	Beijing.	Beijing.	8	NA
600	233	real	10	cnn	0	Officials	Officials	9	NA
600	234	real	10	cnn	1	are	qre	0	keyboard
600	235	real	10	cnn	1	still	stil	4	phonetics
600	236	real	10	cnn	0	trying	trying	6	NA
600	237	real	10	cnn	0	to	to	2	NA
600	238	real	10	cnn	0	figure	figure	6	NA
600	239	real	10	cnn	0	out	out	3	NA
600	240	real	10	cnn	0	why	why	3	NA
600	241	real	10	cnn	0	it	it	2	NA
600	242	real	10	cnn	0	veered	veered	6	NA
600	243	real	10	cnn	0	dramatically	dramatically	12	NA
600	244	real	10	cnn	0	off	off	3	NA
600	245	real	10	cnn	1	course	sourse	0	swap_repeat
600	246	real	10	cnn	0	over	over	4	NA
600	247	real	10	cnn	0	the	the	3	NA
600	248	real	10	cnn	0	sea	sea	3	NA
600	249	real	10	cnn	0	between	between	7	NA
600	250	real	10	cnn	1	Malaysia	Malasya	4	phonetics
600	251	real	10	cnn	1	and	an	2	delete
600	252	real	10	cnn	0	Vietnam	Vietnam	7	NA
600	253	real	10	cnn	1	and	[[amd	0	other_err
600	254	real	10	cnn	0	where	where	5	NA
600	255	real	10	cnn	0	exactly	exactly	7	NA
600	256	real	10	cnn	1	it	ot	0	keyboard
600	257	real	10	cnn	0	ended	ended	5	NA
600	258	real	10	cnn	0	up.	up.	3	NA
600	259	real	10	cnn	0	An	An	2	NA
600	260	real	10	cnn	0	international	international	13	NA
600	261	real	10	cnn	1	team	teem	2	swap_repeat
600	262	real	10	cnn	1	of	ofo	2	phonetics
600	263	real	10	cnn	0	experts	experts	7	NA
600	264	real	10	cnn	0	used	used	4	NA
600	265	real	10	cnn	0	satellite	satellite	9	NA
600	266	real	10	cnn	0	data	data	4	NA
600	267	real	10	cnn	0	to	to	2	NA
600	268	real	10	cnn	0	calculate	calculate	9	NA
600	269	real	10	cnn	0	that	that	4	NA
600	270	real	10	cnn	1	the	thez	3	insert
600	271	real	10	cnn	1	plane	plaine	3	phonetics
600	272	real	10	cnn	0	eventually	eventually	10	NA
600	273	real	10	cnn	0	went	went	4	NA
600	274	real	10	cnn	0	down	down	4	NA
600	275	real	10	cnn	0	in	in	2	NA
600	276	real	10	cnn	1	the	thes	3	insert
600	277	real	10	cnn	0	southern	southern	8	NA
600	278	real	10	cnn	0	Indian	Indian	6	NA
600	279	real	10	cnn	0	Ocean,	Ocean,	6	NA
600	280	real	10	cnn	0	far	far	3	NA
600	281	real	10	cnn	0	off	off	3	NA
600	282	real	10	cnn	0	the	the	3	NA
600	283	real	10	cnn	0	coast	coast	5	NA
600	284	real	10	cnn	0	of	of	2	NA
600	285	real	10	cnn	0	Western	Western	7	NA
600	286	real	10	cnn	0	Australia.	Australia.	10	NA
600	287	real	10	cnn	0	The	The	3	NA
600	288	real	10	cnn	1	people	peple	2	phonetics
600	289	real	10	cnn	0	on	on	2	NA
600	290	real	10	cnn	0	board	board	5	NA
600	291	real	10	cnn	0	the	the	3	NA
600	292	real	10	cnn	0	Boeing	Boeing	6	NA
600	293	real	10	cnn	0	777	777	3	NA
600	294	real	10	cnn	0	came	came	4	NA
600	295	real	10	cnn	0	from	from	4	NA
600	296	real	10	cnn	0	various	various	7	NA
600	297	real	10	cnn	0	nations,	nations,	8	NA
600	298	real	10	cnn	0	but	but	3	NA
600	299	real	10	cnn	0	the	the	3	NA
600	300	real	10	cnn	0	majority	majority	8	NA
600	301	real	10	cnn	0	were	were	4	NA
600	302	real	10	cnn	0	Chinese.	Chinese.	8	NA
700	1	real	10	cnn	0	Six	Six	3	NA
700	2	real	10	cnn	0	survivors	survivors	9	NA
700	3	real	10	cnn	0	of	of	2	NA
700	4	real	10	cnn	0	the	the	3	NA
700	5	real	10	cnn	0	Paris	Paris	5	NA
700	6	real	10	cnn	0	kosher	kosher	6	NA
700	7	real	10	cnn	0	supermarket	supermarket	11	NA
700	8	real	10	cnn	0	siege	siege	5	NA
700	9	real	10	cnn	0	in	in	2	NA
700	10	real	10	cnn	1	January	jenuary	0	phonetics
700	11	real	10	cnn	0	are	are	3	NA
700	12	real	10	cnn	0	suing	suing	5	NA
700	13	real	10	cnn	0	a	a	1	NA
700	14	real	10	cnn	0	French	French	6	NA
700	15	real	10	cnn	1	media	midia	1	swap_repeat
700	16	real	10	cnn	0	outlet	outlet	6	NA
700	17	real	10	cnn	0	for	for	3	NA
700	18	real	10	cnn	0	what	what	4	NA
700	19	real	10	cnn	0	they	they	4	NA
700	20	real	10	cnn	0	call	call	4	NA
700	21	real	10	cnn	0	dangerous	dangerous	9	NA
700	22	real	10	cnn	0	live	live	4	NA
700	23	real	10	cnn	0	broadcasting	broadcasting	12	NA
700	24	real	10	cnn	0	during	during	6	NA
700	25	real	10	cnn	0	the	the	3	NA
700	26	real	10	cnn	0	hostage-taking.	hostage-taking.	15	NA
700	27	real	10	cnn	0	According	According	9	NA
700	28	real	10	cnn	0	to	to	2	NA
700	29	real	10	cnn	0	Paris	Paris	5	NA
700	30	real	10	cnn	0	prosecutor's	prosecutor's	12	NA
700	31	real	10	cnn	0	spokeswoman	spokeswoman	11	NA
700	32	real	10	cnn	0	Agnes	Agnes	5	NA
700	33	real	10	cnn	0	Thibault-Lecuivre,	Thibault-Lecuivre,	18	NA
700	34	real	10	cnn	0	the	the	3	NA
700	35	real	10	cnn	0	lawsuit	lawsuit	7	NA
700	36	real	10	cnn	0	was	was	3	NA
700	37	real	10	cnn	0	filed	filed	5	NA
700	38	real	10	cnn	0	March	March	5	NA
700	39	real	10	cnn	0	27	27	2	NA
700	40	real	10	cnn	0	and	and	3	NA
700	41	real	10	cnn	0	a	a	1	NA
700	42	real	10	cnn	0	preliminary	preliminary	11	NA
700	43	real	10	cnn	0	investigation	investigation	13	NA
700	44	real	10	cnn	0	was	was	3	NA
700	45	real	10	cnn	0	opened	opened	6	NA
700	46	real	10	cnn	0	by	by	2	NA
700	47	real	10	cnn	0	the	the	3	NA
700	48	real	10	cnn	0	prosecutor's	prosecutor's	12	NA
700	49	real	10	cnn	1	office	iffice	0	swap_repeat
700	50	real	10	cnn	0	Wednesday.	Wednesday.	10	NA
700	51	real	10	cnn	0	The	The	3	NA
700	52	real	10	cnn	0	media	media	5	NA
700	53	real	10	cnn	0	outlet,	outlet,	7	NA
700	54	real	10	cnn	0	CNN	CNN	3	NA
700	55	real	10	cnn	0	affiliate	affiliate	9	NA
700	56	real	10	cnn	0	BFMTV,	BFMTV,	6	NA
700	57	real	10	cnn	0	is	is	2	NA
700	58	real	10	cnn	0	accused	accused	7	NA
700	59	real	10	cnn	1	of	lf	0	keyboard
700	60	real	10	cnn	0	endangering	endangering	11	NA
700	61	real	10	cnn	0	the	the	3	NA
700	62	real	10	cnn	0	lives	lives	5	NA
700	63	real	10	cnn	0	of	of	2	NA
700	64	real	10	cnn	0	the	the	3	NA
700	65	real	10	cnn	0	hostages,	hostages,	9	NA
700	66	real	10	cnn	0	who	who	3	NA
700	67	real	10	cnn	0	were	were	4	NA
700	68	real	10	cnn	0	hiding	hiding	6	NA
700	69	real	10	cnn	0	in	in	2	NA
700	70	real	10	cnn	1	a	g	0	delete
700	71	real	10	cnn	0	cold	cold	4	NA
700	72	real	10	cnn	0	room	room	4	NA
700	73	real	10	cnn	1	during	durind	5	swap_repeat
700	74	real	10	cnn	0	the	the	3	NA
700	75	real	10	cnn	0	attack,	attack,	7	NA
700	76	real	10	cnn	1	by	bye	2	phonetics
700	77	real	10	cnn	0	broadcasting	broadcasting	12	NA
700	78	real	10	cnn	0	their	their	5	NA
700	79	real	10	cnn	0	location	location	8	NA
700	80	real	10	cnn	0	live	live	4	NA
700	81	real	10	cnn	0	during	during	6	NA
700	82	real	10	cnn	0	the	the	3	NA
700	83	real	10	cnn	0	siege.	siege.	6	NA
700	84	real	10	cnn	0	BFM	BFM	3	NA
700	85	real	10	cnn	0	in	in	2	NA
700	86	real	10	cnn	0	a	a	1	NA
700	87	real	10	cnn	1	statement	satement	1	delete
700	88	real	10	cnn	0	Friday	Friday	6	NA
700	89	real	10	cnn	0	said	said	4	NA
700	90	real	10	cnn	0	one	one	3	NA
700	91	real	10	cnn	0	of	of	2	NA
700	92	real	10	cnn	0	its	its	3	NA
700	93	real	10	cnn	1	journalists	jornalists	2	phonetics
700	94	real	10	cnn	0	"mentioned	"mentioned	10	NA
700	95	real	10	cnn	0	only	only	4	NA
700	96	real	10	cnn	0	once	once	4	NA
700	97	real	10	cnn	0	the	the	3	NA
700	98	real	10	cnn	0	presence	presence	8	NA
700	99	real	10	cnn	0	of	of	2	NA
700	100	real	10	cnn	0	a	a	1	NA
700	101	real	10	cnn	0	woman	woman	5	NA
700	102	real	10	cnn	0	hidden	hidden	6	NA
700	103	real	10	cnn	0	inside	inside	6	NA
700	104	real	10	cnn	1	the	there's	3	other_err
700	105	real	10	cnn	0	Hyper	Hyper	5	NA
700	106	real	10	cnn	0	Cacher,	Cacher,	7	NA
700	107	real	10	cnn	0	on	on	2	NA
700	108	real	10	cnn	1	the	tge	1	keyboard
700	109	real	10	cnn	0	basis	basis	5	NA
700	110	real	10	cnn	0	of	of	2	NA
700	111	real	10	cnn	0	police	police	6	NA
700	112	real	10	cnn	0	sources	sources	7	NA
700	113	real	10	cnn	0	on	on	2	NA
700	114	real	10	cnn	0	the	the	3	NA
700	115	real	10	cnn	0	ground."	ground."	8	NA
700	116	real	10	cnn	0	"Immediately,	"Immediately,	13	NA
700	117	real	10	cnn	1	the	he	0	delete
700	118	real	10	cnn	0	chief	chief	5	NA
700	119	real	10	cnn	0	editor	editor	6	NA
700	120	real	10	cnn	0	felt	felt	4	NA
700	121	real	10	cnn	0	that	that	4	NA
700	122	real	10	cnn	0	this	this	4	NA
700	123	real	10	cnn	0	information	information	11	NA
700	124	real	10	cnn	0	should	should	6	NA
700	125	real	10	cnn	0	not	not	3	NA
700	126	real	10	cnn	0	be	be	2	NA
700	127	real	10	cnn	0	released.	released.	9	NA
700	128	real	10	cnn	0	It	It	2	NA
700	129	real	10	cnn	0	therefore	therefore	9	NA
700	130	real	10	cnn	0	has	has	3	NA
700	131	real	10	cnn	0	subsequently	subsequently	12	NA
700	132	real	10	cnn	0	never	never	5	NA
700	133	real	10	cnn	0	been	been	4	NA
700	134	real	10	cnn	0	repeated	repeated	8	NA
700	135	real	10	cnn	1	on	onf	2	insert
700	136	real	10	cnn	0	air	air	3	NA
700	137	real	10	cnn	0	or	or	2	NA
700	138	real	10	cnn	0	posted	posted	6	NA
700	139	real	10	cnn	0	on-screen.	on-screen.	10	NA
700	140	real	10	cnn	0	BFMTV	BFMTV	5	NA
700	141	real	10	cnn	0	regrets	regrets	7	NA
700	142	real	10	cnn	0	that	that	4	NA
700	143	real	10	cnn	0	the	the	3	NA
700	144	real	10	cnn	0	mention	mention	7	NA
700	145	real	10	cnn	0	of	of	2	NA
700	146	real	10	cnn	0	this	this	4	NA
700	147	real	10	cnn	1	information	infomartion	4	swap_repeat
700	148	real	10	cnn	1	could	coult	4	phonetics
700	149	real	10	cnn	0	cause	cause	5	NA
700	150	real	10	cnn	1	concern	concering	6	phonetics
700	151	real	10	cnn	1	to	rto	0	insert
700	152	real	10	cnn	0	the	the	3	NA
700	153	real	10	cnn	0	hostages,	hostages,	9	NA
700	154	real	10	cnn	0	as	as	2	NA
700	155	real	10	cnn	0	well	well	4	NA
700	156	real	10	cnn	1	as	sa	0	swap_repeat
700	157	real	10	cnn	0	their	their	5	NA
700	158	real	10	cnn	0	relatives,	relatives,	10	NA
700	159	real	10	cnn	0	that	that	4	NA
700	160	real	10	cnn	1	their	tem	1	other_err
700	161	real	10	cnn	0	lives	lives	5	NA
700	162	real	10	cnn	0	were	were	4	NA
700	163	real	10	cnn	1	in	i	1	delete
700	164	real	10	cnn	0	danger,"	danger,"	8	NA
700	165	real	10	cnn	0	the	the	3	NA
700	166	real	10	cnn	0	statement	statement	9	NA
700	167	real	10	cnn	0	said.	said.	5	NA
700	168	real	10	cnn	0	Gunman	Gunman	6	NA
700	169	real	10	cnn	0	Amedy	Amedy	5	NA
700	170	real	10	cnn	0	Coulibaly,	Coulibaly,	10	NA
700	171	real	10	cnn	0	also	also	4	NA
700	172	real	10	cnn	0	suspected	suspected	9	NA
700	173	real	10	cnn	0	in	in	2	NA
700	174	real	10	cnn	0	the	the	3	NA
700	175	real	10	cnn	0	slaying	slaying	7	NA
700	176	real	10	cnn	1	of	ar	0	other_real
700	177	real	10	cnn	0	a	a	1	NA
700	178	real	10	cnn	0	police	police	6	NA
700	179	real	10	cnn	0	officer,	officer,	8	NA
700	180	real	10	cnn	0	stormed	stormed	7	NA
700	181	real	10	cnn	0	the	the	3	NA
700	182	real	10	cnn	0	Hyper	Hyper	5	NA
700	183	real	10	cnn	0	Cacher	Cacher	6	NA
700	184	real	10	cnn	1	Jewish	jewish	0	caps
700	185	real	10	cnn	0	supermarket	supermarket	11	NA
700	186	real	10	cnn	0	on	on	2	NA
700	187	real	10	cnn	0	January	January	7	NA
700	188	real	10	cnn	0	9,	9,	2	NA
700	189	real	10	cnn	0	killing	killing	7	NA
700	190	real	10	cnn	0	four	four	4	NA
700	191	real	10	cnn	0	people	people	6	NA
700	192	real	10	cnn	1	and	è	0	other_err
700	193	real	10	cnn	1	taking	tanke	2	other_err
700	194	real	10	cnn	0	others	others	6	NA
700	195	real	10	cnn	0	hostage.	hostage.	8	NA
700	196	real	10	cnn	0	He	He	2	NA
700	197	real	10	cnn	0	was	was	3	NA
700	198	real	10	cnn	0	killed	killed	6	NA
700	199	real	10	cnn	0	in	in	2	NA
700	200	real	10	cnn	0	the	the	3	NA
700	201	real	10	cnn	0	police	police	6	NA
700	202	real	10	cnn	0	operation	operation	9	NA
700	203	real	10	cnn	0	to	to	2	NA
700	204	real	10	cnn	0	end	end	3	NA
700	205	real	10	cnn	0	the	the	3	NA
700	206	real	10	cnn	0	siege.	siege.	6	NA
700	207	real	10	cnn	0	A	A	1	NA
700	208	real	10	cnn	0	24-year-old	24-year-old	11	NA
700	209	real	10	cnn	0	supermarket	supermarket	11	NA
700	210	real	10	cnn	0	employee,	employee,	9	NA
700	211	real	10	cnn	0	Malian-born	Malian-born	11	NA
700	212	real	10	cnn	0	Lassana	Lassana	7	NA
700	213	real	10	cnn	0	Bathily,	Bathily,	8	NA
700	214	real	10	cnn	0	was	was	3	NA
700	215	real	10	cnn	0	hailed	hailed	6	NA
700	216	real	10	cnn	0	as	as	2	NA
700	217	real	10	cnn	0	a	a	1	NA
700	218	real	10	cnn	1	hero	hiro	1	phonetics
700	219	real	10	cnn	0	afterward	afterward	9	NA
700	220	real	10	cnn	0	when	when	4	NA
700	221	real	10	cnn	0	it	it	2	NA
700	222	real	10	cnn	0	emerged	emerged	7	NA
700	223	real	10	cnn	0	that	that	4	NA
700	224	real	10	cnn	0	he	he	2	NA
700	225	real	10	cnn	0	had	had	3	NA
700	226	real	10	cnn	0	risked	risked	6	NA
700	227	real	10	cnn	0	his	his	3	NA
700	228	real	10	cnn	0	life	life	4	NA
700	229	real	10	cnn	1	to	whit	0	other_real
700	230	real	10	cnn	0	hide	hide	4	NA
700	231	real	10	cnn	0	15	15	2	NA
700	232	real	10	cnn	0	customers	customers	9	NA
700	233	real	10	cnn	0	from	from	4	NA
700	234	real	10	cnn	0	Coulibaly	Coulibaly	9	NA
700	235	real	10	cnn	1	in	In	0	caps
700	236	real	10	cnn	0	the	the	3	NA
700	237	real	10	cnn	0	cold	cold	4	NA
700	238	real	10	cnn	0	room.	room.	5	NA
700	239	real	10	cnn	0	The	The	3	NA
700	240	real	10	cnn	0	hostage-taking	hostage-taking	14	NA
700	241	real	10	cnn	0	was	was	3	NA
700	242	real	10	cnn	0	the	the	3	NA
700	243	real	10	cnn	0	culmination	culmination	11	NA
700	244	real	10	cnn	0	of	of	2	NA
700	245	real	10	cnn	0	three	three	5	NA
700	246	real	10	cnn	0	days	days	4	NA
700	247	real	10	cnn	0	of	of	2	NA
700	248	real	10	cnn	0	terror	terror	6	NA
700	249	real	10	cnn	0	in	in	2	NA
700	250	real	10	cnn	0	Paris	Paris	5	NA
700	251	real	10	cnn	0	that	that	4	NA
700	252	real	10	cnn	0	began	began	5	NA
700	253	real	10	cnn	0	with	with	4	NA
700	254	real	10	cnn	0	the	the	3	NA
700	255	real	10	cnn	0	January	January	7	NA
700	256	real	10	cnn	0	7	7	1	NA
700	257	real	10	cnn	0	shooting	shooting	8	NA
700	258	real	10	cnn	0	of	of	2	NA
700	259	real	10	cnn	0	12	12	2	NA
700	260	real	10	cnn	0	people	people	6	NA
700	261	real	10	cnn	0	at	at	2	NA
700	262	real	10	cnn	0	the	the	3	NA
700	263	real	10	cnn	1	offices	ofice	2	other_err
700	264	real	10	cnn	0	of	of	2	NA
700	265	real	10	cnn	0	French	French	6	NA
700	266	real	10	cnn	0	satirical	satirical	9	NA
700	267	real	10	cnn	0	magazine	magazine	8	NA
700	268	real	10	cnn	0	Charlie	Charlie	7	NA
700	269	real	10	cnn	0	Hebdo.	Hebdo.	6	NA
700	270	real	10	cnn	1	The	Thw	2	keyboard
700	271	real	10	cnn	0	two	two	3	NA
700	272	real	10	cnn	0	brothers	brothers	8	NA
700	273	real	10	cnn	0	blamed	blamed	6	NA
700	274	real	10	cnn	1	for	Fow	0	delete
700	275	real	10	cnn	0	that	that	4	NA
700	276	real	10	cnn	0	attack,	attack,	7	NA
700	277	real	10	cnn	0	Cherif	Cherif	6	NA
700	278	real	10	cnn	0	and	and	3	NA
700	279	real	10	cnn	0	Said	Said	4	NA
700	280	real	10	cnn	0	Kouachi,	Kouachi,	8	NA
700	281	real	10	cnn	0	were	were	4	NA
700	282	real	10	cnn	0	killed	killed	6	NA
700	283	real	10	cnn	0	on	on	2	NA
700	284	real	10	cnn	0	January	January	7	NA
700	285	real	10	cnn	0	9	9	1	NA
700	286	real	10	cnn	0	after	after	5	NA
700	287	real	10	cnn	0	a	a	1	NA
700	288	real	10	cnn	0	violent	violent	7	NA
700	289	real	10	cnn	0	standoff	standoff	8	NA
700	290	real	10	cnn	0	at	at	2	NA
700	291	real	10	cnn	1	an	na	0	swap_repeat
700	292	real	10	cnn	0	industrial	industrial	10	NA
700	293	real	10	cnn	0	site.	site.	5	NA
700	294	real	10	cnn	0	The	The	3	NA
700	295	real	10	cnn	0	terror	terror	6	NA
700	296	real	10	cnn	0	attacks	attacks	7	NA
700	297	real	10	cnn	0	claimed	claimed	7	NA
700	298	real	10	cnn	1	the	rthe	0	insert
700	299	real	10	cnn	0	lives	lives	5	NA
700	300	real	10	cnn	0	of	of	2	NA
700	301	real	10	cnn	0	17	17	2	NA
700	302	real	10	cnn	0	people	people	6	NA
700	303	real	10	cnn	0	and	and	3	NA
700	304	real	10	cnn	0	put	put	3	NA
700	305	real	10	cnn	0	France	France	6	NA
700	306	real	10	cnn	0	on	on	2	NA
700	307	real	10	cnn	0	a	a	1	NA
700	308	real	10	cnn	0	heightened	heightened	10	NA
700	309	real	10	cnn	0	state	state	5	NA
700	310	real	10	cnn	0	of	of	2	NA
700	311	real	10	cnn	0	alert.	alert.	6	NA
800	1	real	10	cnn	0	The	The	3	NA
800	2	real	10	cnn	0	accidental	accidental	10	NA
800	3	real	10	cnn	0	death	death	5	NA
800	4	real	10	cnn	0	of	of	2	NA
800	5	real	10	cnn	0	a	a	1	NA
800	6	real	10	cnn	0	2-year-old	2-year-old	10	NA
800	7	real	10	cnn	0	boy	boy	3	NA
800	8	real	10	cnn	0	in	in	2	NA
800	9	real	10	cnn	0	Milwaukee	Milwaukee	9	NA
800	10	real	10	cnn	0	on	on	2	NA
800	11	real	10	cnn	1	Sunday	sanada	0	swap_repeat
800	12	real	10	cnn	0	triggered	triggered	9	NA
800	13	real	10	cnn	0	a	a	1	NA
800	14	real	10	cnn	0	violent	violent	7	NA
800	15	real	10	cnn	0	chain	chain	5	NA
800	16	real	10	cnn	0	of	of	2	NA
800	17	real	10	cnn	0	events,	events,	7	NA
800	18	real	10	cnn	0	eventually	eventually	10	NA
800	19	real	10	cnn	0	claiming	claiming	8	NA
800	20	real	10	cnn	0	the	the	3	NA
800	21	real	10	cnn	0	lives	lives	5	NA
800	22	real	10	cnn	0	of	of	2	NA
800	23	real	10	cnn	0	three	three	5	NA
800	24	real	10	cnn	0	more	more	4	NA
800	25	real	10	cnn	0	people.	people.	7	NA
800	26	real	10	cnn	0	It	It	2	NA
800	27	real	10	cnn	0	all	all	3	NA
800	28	real	10	cnn	0	started	started	7	NA
800	29	real	10	cnn	0	with	with	4	NA
800	30	real	10	cnn	0	a	a	1	NA
800	31	real	10	cnn	0	birthday	birthday	8	NA
800	32	real	10	cnn	0	party	party	5	NA
800	33	real	10	cnn	0	that	that	4	NA
800	34	real	10	cnn	0	little	little	6	NA
800	35	real	10	cnn	0	Damani	Damani	6	NA
800	36	real	10	cnn	0	Terry	Terry	5	NA
800	37	real	10	cnn	0	was	was	3	NA
800	38	real	10	cnn	0	attending.	attending.	10	NA
800	39	real	10	cnn	0	During	During	6	NA
800	40	real	10	cnn	0	the	the	3	NA
800	41	real	10	cnn	0	family	family	6	NA
800	42	real	10	cnn	0	gathering,	gathering,	10	NA
800	43	real	10	cnn	0	he	he	2	NA
800	44	real	10	cnn	0	dashed	dashed	6	NA
800	45	real	10	cnn	1	out	ouf	2	keyboard
800	46	real	10	cnn	0	into	into	4	NA
800	47	real	10	cnn	0	the	the	3	NA
800	48	real	10	cnn	1	street	strit	3	phonetics
800	49	real	10	cnn	0	and	and	3	NA
800	50	real	10	cnn	0	was	was	3	NA
800	51	real	10	cnn	0	struck	struck	6	NA
800	52	real	10	cnn	0	and	and	3	NA
800	53	real	10	cnn	0	killed	killed	6	NA
800	54	real	10	cnn	0	by	by	2	NA
800	55	real	10	cnn	0	a	a	1	NA
800	56	real	10	cnn	0	GMC	GMC	3	NA
800	57	real	10	cnn	0	van,	van,	4	NA
800	58	real	10	cnn	0	according	according	9	NA
800	59	real	10	cnn	0	to	to	2	NA
800	60	real	10	cnn	0	Milwaukee	Milwaukee	9	NA
800	61	real	10	cnn	0	police.	police.	7	NA
800	62	real	10	cnn	0	The	The	3	NA
800	63	real	10	cnn	0	distraught	distraught	10	NA
800	64	real	10	cnn	0	driver,	driver,	7	NA
800	65	real	10	cnn	0	Archie	Archie	6	NA
800	66	real	10	cnn	0	Brown	Brown	5	NA
800	67	real	10	cnn	0	Jr.,	Jr.,	4	NA
800	68	real	10	cnn	0	40,	40,	3	NA
800	69	real	10	cnn	0	immediately	immediately	11	NA
800	70	real	10	cnn	0	stopped	stopped	7	NA
800	71	real	10	cnn	0	and	and	3	NA
800	72	real	10	cnn	1	got	go	2	delete
800	73	real	10	cnn	0	out	out	3	NA
800	74	real	10	cnn	0	to	to	2	NA
800	75	real	10	cnn	0	tend	tend	4	NA
800	76	real	10	cnn	0	to	to	2	NA
800	77	real	10	cnn	0	the	the	3	NA
800	78	real	10	cnn	0	boy.	boy.	4	NA
800	79	real	10	cnn	0	But	But	3	NA
800	80	real	10	cnn	0	it	it	2	NA
800	81	real	10	cnn	0	was	was	3	NA
800	82	real	10	cnn	0	too	too	3	NA
800	83	real	10	cnn	0	late,	late,	5	NA
800	84	real	10	cnn	1	police	pollis	3	other_err
800	85	real	10	cnn	0	said.	said.	5	NA
800	86	real	10	cnn	0	Damani	Damani	6	NA
800	87	real	10	cnn	0	was	was	3	NA
800	88	real	10	cnn	0	dead.	dead.	5	NA
800	89	real	10	cnn	0	Damani's	Damani's	8	NA
800	90	real	10	cnn	0	alarmed	alarmed	7	NA
800	91	real	10	cnn	0	family	family	6	NA
800	92	real	10	cnn	0	came	came	4	NA
800	93	real	10	cnn	0	running,	running,	8	NA
800	94	real	10	cnn	0	including	including	9	NA
800	95	real	10	cnn	0	his	his	3	NA
800	96	real	10	cnn	0	older	older	5	NA
800	97	real	10	cnn	0	brother,	brother,	8	NA
800	98	real	10	cnn	0	15-year-old	15-year-old	11	NA
800	99	real	10	cnn	0	Rasheed	Rasheed	7	NA
800	100	real	10	cnn	0	Chiles,	Chiles,	7	NA
800	101	real	10	cnn	1	police	polici	5	swap_repeat
800	102	real	10	cnn	0	said.	said.	5	NA
800	103	real	10	cnn	1	That	tht	0	phonetics
800	104	real	10	cnn	0	was	was	3	NA
800	105	real	10	cnn	1	not	not's	3	other_err
800	106	real	10	cnn	0	the	the	3	NA
800	107	real	10	cnn	1	end	endding	3	other_err
800	108	real	10	cnn	0	of	of	2	NA
800	109	real	10	cnn	0	the	the	3	NA
800	110	real	10	cnn	0	situation.	situation.	10	NA
800	111	real	10	cnn	0	Soon,	Soon,	5	NA
800	112	real	10	cnn	0	two	two	3	NA
800	113	real	10	cnn	0	more	more	4	NA
800	114	real	10	cnn	0	people	people	6	NA
800	115	real	10	cnn	0	would	would	5	NA
800	116	real	10	cnn	0	also	also	4	NA
800	117	real	10	cnn	0	die:	die:	4	NA
800	118	real	10	cnn	0	the	the	3	NA
800	119	real	10	cnn	0	driver	driver	6	NA
800	120	real	10	cnn	0	and	and	3	NA
800	121	real	10	cnn	0	the	the	3	NA
800	122	real	10	cnn	1	teen	teens	4	insert
800	123	real	10	cnn	0	were	were	4	NA
800	124	real	10	cnn	0	both	both	4	NA
800	125	real	10	cnn	0	felled	felled	6	NA
800	126	real	10	cnn	0	by	by	2	NA
800	127	real	10	cnn	0	bullets	bullets	7	NA
800	128	real	10	cnn	1	fired	faired	1	phonetics
800	129	real	10	cnn	0	by	by	2	NA
800	130	real	10	cnn	0	the	the	3	NA
800	131	real	10	cnn	0	same	same	4	NA
800	132	real	10	cnn	0	man,	man,	4	NA
800	133	real	10	cnn	0	police	police	6	NA
800	134	real	10	cnn	0	said.	said.	5	NA
800	135	real	10	cnn	0	That	That	4	NA
800	136	real	10	cnn	0	man,	man,	4	NA
800	137	real	10	cnn	1	identified	identify	7	phonetics
800	138	real	10	cnn	0	as	as	2	NA
800	139	real	10	cnn	0	Ricky	Ricky	5	NA
800	140	real	10	cnn	0	Ricardo	Ricardo	7	NA
800	141	real	10	cnn	0	Chiles	Chiles	6	NA
800	142	real	10	cnn	0	III,	III,	4	NA
800	143	real	10	cnn	0	was	was	3	NA
800	144	real	10	cnn	1	located	lokated	2	phonetics
800	145	real	10	cnn	0	late	late	4	NA
800	146	real	10	cnn	1	Wednesday	wendesday	0	swap_repeat
800	147	real	10	cnn	0	at	at	2	NA
800	148	real	10	cnn	0	a	a	1	NA
800	149	real	10	cnn	0	Chicago-area	Chicago-area	12	NA
800	150	real	10	cnn	0	hotel.	hotel.	6	NA
800	151	real	10	cnn	0	He	He	2	NA
800	152	real	10	cnn	0	committed	committed	9	NA
800	153	real	10	cnn	0	suicide	suicide	7	NA
800	154	real	10	cnn	0	as	as	2	NA
800	155	real	10	cnn	0	authorities	authorities	11	NA
800	156	real	10	cnn	0	closed	closed	6	NA
800	157	real	10	cnn	1	in	im	1	keyboard
800	158	real	10	cnn	0	with	with	4	NA
