NA,hailed,hailed
NA,as,as
NA,a,a
phonetics,hero,hiro
NA,afterward,afterward
NA,when,when
NA,it,it
NA,emerged,emerged
NA,that,that
NA,he,he
NA,had,had
NA,risked,risked
NA,his,his
NA,life,life
other_real,to,whit
NA,hide,hide
NA,15,15
NA,customers,customers
NA,from,from
NA,Coulibaly,Coulibaly
caps,in,In
NA,the,the
NA,cold,cold
NA,room.,room.
NA,The,The
NA,hostage-taking,hostage-taking
NA,was,was
NA,the,the
NA,culmination,culmination
NA,of,of
NA,three,three
NA,days,days
NA,of,of
NA,terror,terror
NA,in,in
NA,Paris,Paris
NA,that,that
NA,began,began
NA,with,with
NA,the,the
NA,January,January
NA,7,7
NA,shooting,shooting
NA,of,of
NA,12,12
NA,people,people
NA,at,at
NA,the,the
other_err,offices,ofice
NA,of,of
NA,French,French
NA,satirical,satirical
NA,magazine,magazine
NA,Charlie,Charlie
NA,Hebdo.,Hebdo.
keyboard,the,thw
NA,two,two
NA,brothers,brothers
NA,blamed,blamed
delete,for,fow
NA,that,that
NA,attack,,attack,
NA,Cherif,Cherif
NA,and,and
NA,Said,Said
NA,Kouachi,,Kouachi,
NA,were,were
NA,killed,killed
NA,on,on
NA,January,January
NA,9,9
NA,after,after
NA,a,a
NA,violent,violent
NA,standoff,standoff
NA,at,at
swap_repeat,an,na
NA,industrial,industrial
NA,site.,site.
NA,The,The
NA,terror,terror
NA,attacks,attacks
NA,claimed,claimed
insert,the,rthe
NA,lives,lives
NA,of,of
NA,17,17
NA,people,people
NA,and,and
NA,put,put
NA,France,France
NA,on,on
NA,a,a
NA,heightened,heightened
NA,state,state
NA,of,of
NA,alert.,alert.
NA,The,The
NA,accidental,accidental
NA,death,death
NA,of,of
NA,a,a
NA,2-year-old,2-year-old
NA,boy,boy
NA,in,in
NA,Milwaukee,Milwaukee
NA,on,on
swap_repeat,sunday,sanada
NA,triggered,triggered
NA,a,a
NA,violent,violent
NA,chain,chain
NA,of,of
NA,events,,events,
NA,eventually,eventually
NA,claiming,claiming
NA,the,the
NA,lives,lives
NA,of,of
NA,three,three
NA,more,more
NA,people.,people.
NA,It,It
NA,all,all
NA,started,started
NA,with,with
NA,a,a
NA,birthday,birthday
NA,party,party
NA,that,that
NA,little,little
NA,Damani,Damani
NA,Terry,Terry
NA,was,was
NA,attending.,attending.
NA,During,During
NA,the,the
NA,family,family
NA,gathering,,gathering,
NA,he,he
NA,dashed,dashed
keyboard,out,ouf
NA,into,into
NA,the,the
phonetics,street,strit
NA,and,and
NA,was,was
NA,struck,struck
NA,and,and
NA,killed,killed
NA,by,by
NA,a,a
NA,GMC,GMC
NA,van,,van,
NA,according,according
NA,to,to
NA,Milwaukee,Milwaukee
NA,police.,police.
NA,The,The
NA,distraught,distraught
NA,driver,,driver,
NA,Archie,Archie
NA,Brown,Brown
NA,Jr.,,Jr.,
NA,40,,40,
NA,immediately,immediately
NA,stopped,stopped
NA,and,and
delete,got,go
NA,out,out
NA,to,to
NA,tend,tend
NA,to,to
NA,the,the
NA,boy.,boy.
NA,But,But
NA,it,it
NA,was,was
NA,too,too
NA,late,,late,
other_err,police,pollis
NA,said.,said.
NA,Damani,Damani
NA,was,was
NA,dead.,dead.
NA,Damani's,Damani's
NA,alarmed,alarmed
NA,family,family
NA,came,came
NA,running,,running,
NA,including,including
NA,his,his
NA,older,older
NA,brother,,brother,
NA,15-year-old,15-year-old
NA,Rasheed,Rasheed
NA,Chiles,,Chiles,
swap_repeat,police,polici
NA,said.,said.
phonetics,That,tht
NA,was,was
other_err,not,not's
NA,the,the
other_err,end,endding
NA,of,of
NA,the,the
NA,situation.,situation.
NA,Soon,,Soon,
NA,two,two
NA,more,more
NA,people,people
NA,would,would
NA,also,also
NA,die:,die:
NA,the,the
NA,driver,driver
NA,and,and
NA,the,the
insert,teen,teens
NA,were,were
NA,both,both
NA,felled,felled
NA,by,by
NA,bullets,bullets
phonetics,fired,faired
NA,by,by
NA,the,the
NA,same,same
NA,man,,man,
NA,police,police
NA,said.,said.
NA,That,That
NA,man,,man,
phonetics,identified,identify
NA,as,as
NA,Ricky,Ricky
NA,Ricardo,Ricardo
NA,Chiles,Chiles
NA,III,,III,
NA,was,was
phonetics,located,lokated
NA,late,late
swap_repeat,Wednesday,wendesday
NA,at,at
NA,a,a
NA,Chicago-area,Chicago-area
NA,hotel.,hotel.
NA,He,He
NA,committed,committed
NA,suicide,suicide
NA,as,as
NA,authorities,authorities
NA,closed,closed
keyboard,in,im
NA,with,with
NA,a,a
NA,warrant,warrant
delete,for,fow
NA,his,his
NA,arrest,,arrest,
NA,Milwaukee,Milwaukee
NA,Police,Police
NA,Chief,Chief
NA,Ed,Ed
NA,Flynn,Flynn
NA,told,told
NA,reporters.,reporters.
NA,"Chicago,"Chicago
NA,police,police
NA,and,and
other_real,United,unite
NA,States,States
NA,Marshals,Marshals
NA,Service,Service
phonetics,entered,entire
NA,the,the
NA,hotel,hotel
NA,room,,room,
NA,whereupon,whereupon
NA,Mr.,Mr.
NA,Chiles,Chiles
NA,took,took
NA,his,his
delete,own,owe
NA,life,life
NA,with,with
NA,his,his
NA,firearm,",firearm,"
NA,the,the
NA,police,police
NA,chief,chief
NA,said,said
NA,Thursday.,Thursday.
NA,An,An
NA,accidental,accidental
NA,death,,death,
insert,a,as
NA,fatal,fatal
NA,retaliation,retaliation
NA,rips,rips
NA,apart,apart
NA,two,two
NA,families,families
NA,Damani's,Damani's
NA,family,family
swap_repeat,members,membres
NA,had,had
NA,previously,previously
NA,identified,identified
other_err,the,tem
NA,shooting,shooting
NA,suspect,suspect
NA,as,as
other_err,the,ght
NA,boys',boys'
NA,uncle.,uncle.
NA,"Sunday,"Sunday
NA,was,was
NA,the,the
NA,worst,worst
NA,day,day
NA,I,I
NA,ever,ever
NA,lived,lived
NA,in,in
NA,my,my
NA,whole,whole
NA,entire,entire
NA,life,",life,"
NA,Lena,Lena
NA,Tidwell,,Tidwell,
NA,told,told
NA,CNN,CNN
NA,affiliate,affiliate
NA,WISN.,WISN.
NA,"It's,"It's
NA,a,a
NA,day,day
NA,I,I
NA,wish,wish
NA,had,had
NA,never,,never,
NA,never,never
NA,came.",came."
NA,Tidwell,Tidwell
other_real,is,has
phonetics,the,thhe
NA,boys',boys'
other_err,grandmother,granmothre
NA,and,and
NA,the,the
NA,mother,mother
NA,of,of
other_err,the,THER
NA,alleged,alleged
NA,gunman.,gunman.
NA,She,She
NA,said,said
NA,she,she
NA,was,was
NA,inside,inside
NA,eating,eating
NA,cake,cake
NA,and,and
NA,ice,ice
NA,cream,cream
keyboard,at,ay
other_real,the,to
NA,birthday,birthday
phonetics,when,whn
NA,her,her
phonetics,life,lyfe
NA,turned,turned
NA,upside,upside
NA,down.,down.
NA,"I,"I
NA,didn't,didn't
NA,know,know
NA,my,my
NA,grandbaby,grandbaby
other_real,got,geo
NA,hit,,hit,
NA,and,and
NA,then,then
NA,I,I
NA,heard,heard
NA,people,people
NA,just,just
NA,screaming,",screaming,"
NA,she,she
NA,said.,said.
NA,"Then,"Then
NA,I,I
NA,just,just
NA,heard,heard
NA,gunshots,,gunshots,
NA,and,and
NA,my,my
NA,daughter,daughter
NA,ran,ran
caps,in,In
NA,the,the
NA,house,house
NA,with,with
NA,the,the
NA,baby,baby
NA,in,in
NA,her,her
NA,arms.",arms."
NA,The,The
NA,family,family
NA,believes,believes
NA,the,the
NA,uncle,uncle
NA,targeted,targeted
NA,Brown,,Brown,
NA,and,and
NA,Rasheed,Rasheed
NA,was,was
phonetics,struck,striked
NA,by,by
NA,an,an
NA,errant,errant
NA,bullet.,bullet.
NA,"I,"I
NA,heard,heard
NA,he,he
NA,was,was
NA,trying,trying
NA,to,to
NA,pick,pick
NA,his,his
NA,brother,brother
NA,up.,up.
NA,He,He
NA,was,was
NA,trying,trying
keyboard,to,tp
NA,hold,hold
NA,him,him
NA,and,and
NA,save,save
NA,him,",him,"
NA,a,a
NA,family,family
NA,friend,,friend,
phonetics,stephanie,stéphanie
NA,Townsend,,Townsend,
delete,told,tolk
NA,CNN,CNN
NA,affiliate,affiliate
NA,WITI.,WITI.
NA,Earlier,Earlier
NA,this,this
NA,week,,week,
NA,Flynn,Flynn
NA,bemoaned,bemoaned
NA,the,the
NA,apparent,apparent
NA,madness,madness
NA,of,of
NA,what,what
NA,happened.,happened.
NA,"What,"What
NA,did,did
NA,we,we
swap_repeat,have,heve
NA,Sunday?",Sunday?"
NA,Flynn,Flynn
NA,asked.,asked.
NA,"We,"We
NA,had,had
insert,some,shome
NA,clown,clown
NA,take,take
NA,the,the
insert,law,lawn
NA,into,into
phonetics,his,hi's
NA,own,own
keyboard,hands,heand
NA,and,and
NA,murder,murder
NA,a,a
NA,guy,guy
delete,who,ho
NA,was,was
NA,doing,doing
NA,what,what
NA,we,we
NA,expect,expect
NA,good,good
NA,citizens,citizens
NA,to,to
NA,do,,do,
NA,and,and
NA,oops,,oops,
NA,accidentally,accidentally
NA,kill,kill
NA,somebody,somebody
NA,else.",else."
NA,In,In
NA,cities,cities
NA,across,across
insert,the,thre
NA,United,United
NA,States,,States,
NA,marchers,marchers
NA,took,took
NA,to,to
NA,the,the
NA,streets,streets
NA,to,to
NA,show,show
NA,support,support
NA,for,for
NA,protesters,protesters
NA,in,in
swap_repeat,baltimore,boltimore
NA,and,and
NA,to,to
NA,complain,complain
NA,about,about
NA,police,police
NA,violence,violence
NA,in,in
NA,their,their
NA,own,own
NA,towns.,towns.
NA,On,On
NA,Wednesday,Wednesday
NA,night,,night,
swap_repeat,several,sereral
NA,hundred,hundred
NA,people,people
NA,streamed,streamed
NA,into,into
NA,Union,Union
NA,Square,Square
NA,for,for
NA,an,an
NA,"NYC,"NYC
NA,Rise,Rise
NA,Up,Up
NA,&,&
NA,Shut,Shut
delete,It,I
NA,Down,Down
NA,With,With
NA,Baltimore",Baltimore"
NA,rally.,rally.
NA,Protesters,Protesters
NA,headed,headed
NA,west,west
NA,on,on
NA,17th,17th
NA,Street,Street
NA,and,and
NA,were,were
NA,met,met
NA,by,by
NA,New,New
caps,York,york
NA,City,City
NA,Police,Police
NA,officers,officers
NA,who,who
NA,pushed,pushed
NA,them,them
NA,back.,back.
NA,A,A
NA,small,small
NA,scuffle,scuffle
NA,broke,broke
other_err,out,uo
NA,between,between
insert,the,ther
NA,two,two
NA,front,front
NA,lines,lines
NA,and,and
NA,police,police
NA,placed,placed
NA,at,at
NA,least,least
NA,20,20
NA,people,people
NA,in,in
NA,zip,zip
NA,ties,ties
NA,in,in
NA,the,the
NA,street.,street.
phonetics,the,tho
NA,NYPD,NYPD
NA,also,also
NA,handed,handed
NA,out,out
NA,fliers,fliers
NA,and,and
NA,used,used
NA,loudspeakers,loudspeakers
other_err,to,ou
NA,tell,tell
NA,protesters,protesters
NA,and,and
NA,pedestrians,pedestrians
NA,to,to
other_real,stay,stell
NA,on,on
NA,the,the
NA,sidewalk.,sidewalk.
NA,One,One
NA,person,person
phonetics,was,wass
NA,placed,placed
NA,in,in
NA,ambulance,ambulance
NA,and,and
NA,taken,taken
NA,away.,away.
NA,The,The
NA,crowd,crowd
NA,headed,headed
NA,toward,toward
NA,Times,Times
NA,Square.,Square.
NA,A,A
NA,law,law
NA,enforcement,enforcement
swap_repeat,source,sourse
delete,told,tolk
NA,CNN,CNN
NA,that,that
swap_repeat,more,moor
NA,than,than
NA,60,60
NA,people,people
NA,were,were
NA,arrested,arrested
NA,during,during
swap_repeat,the,tht
NA,demonstrations.,demonstrations.
NA,The,The
phonetics,rally,raley
NA,was,was
NA,organized,organized
NA,through,through
NA,social,social
NA,media,,media,
NA,much,much
phonetics,like,lake
NA,protests,protests
NA,over,over
NA,the,the
NA,killing,killing
NA,of,of
NA,Eric,Eric
NA,Garner,,Garner,
NA,who,who
NA,died,died
NA,while,while
NA,police,police
NA,held,held
keyboard,him,hin
NA,in,in
NA,what,what
NA,appeared,appeared
NA,to,to
NA,be,be
NA,a,a
NA,chokehold.,chokehold.
NA,The,The
NA,demonstrators,demonstrators
NA,chanted,chanted
NA,"Black,"Black
swap_repeat,lives,livis
NA,Matter",Matter"
NA,and,and
NA,"Justice,"Justice
NA,for,for
NA,Freddie,Freddie
NA,Gray",Gray"
NA,--,--
NA,the,the
NA,Baltimore,Baltimore
delete,man,wan
NA,whose,whose
NA,death,death
NA,sparked,sparked
NA,street,street
NA,confrontations,confrontations
NA,in,in
NA,Baltimore.,Baltimore.
NA,CNN,CNN
NA,affiliate,affiliate
NA,WCBS,WCBS
phonetics,reported,reporte
NA,Mayor,Mayor
NA,Bill,Bill
NA,de,de
NA,Blasio,Blasio
NA,sent,sent
NA,a,a
NA,message,message
NA,to,to
NA,the,the
NA,protesters:,protesters:
NA,"I'd,"I'd
NA,say,say
NA,that,that
NA,if,if
swap_repeat,you,yuo
NA,want,want
NA,to,to
NA,make,make
NA,change,,change,
NA,keep,keep
NA,things,things
NA,peaceful.",peaceful."
NA,A,A
phonetics,smaller,somaller
NA,rally,rally
NA,was,was
NA,held,held
NA,Tuesday,Tuesday
NA,in,in
NA,New,New
NA,York.,York.
NA,In,In
NA,Washington,,Washington,
NA,about,about
NA,500,500
NA,protesters,,protesters,
NA,mostly,mostly
NA,in,in
NA,their,their
NA,20s,,20s,
NA,gathered,gathered
NA,in,in
NA,the,the
NA,middle,middle
NA,of,of
NA,H,H
NA,Street,Street
NA,and,and
NA,7th,7th
other_err,and,anmnd
NA,chanted,,chanted,
NA,"All,"All
NA,night,,night,
delete,all,ll
NA,day,,day,
NA,we're,we're
NA,gonna,gonna
NA,fight,fight
NA,for,for
NA,Freddie,Freddie
NA,Gray.",Gray."
NA,The,The
NA,mood,mood
swap_repeat,seemed,semmed
NA,more,more
NA,festive,festive
NA,than,than
NA,confrontational,,confrontational,
NA,with,with
NA,songs,songs
NA,by,by
NA,Public,Public
NA,Enemy,Enemy
NA,like,like
NA,"Fight,"Fight
NA,the,the
NA,Power",Power"
NA,playing,playing
NA,and,and
NA,sign-language,sign-language
NA,interpreters,interpreters
NA,translating,translating
NA,the,the
NA,music,music
NA,and,and
NA,chants.,chants.
keyboard,the,yhe
NA,protest,protest
NA,moved,moved
NA,to,to
NA,the,the
keyboard,white,whitr
phonetics,House,Hous
NA,where,where
NA,most,most
NA,of,of
NA,the,the
NA,crowd,crowd
NA,dispersed.,dispersed.
NA,It,It
NA,started,started
NA,after,after
NA,most,most
NA,office,office
NA,workers,workers
NA,had,had
NA,headed,headed
NA,home,home
other_err,and,[[ann
NA,didn't,didn't
NA,disrupt,disrupt
NA,the,the
NA,Washington,Washington
NA,workforce,workforce
NA,badly.,badly.
NA,One,One
delete,of,jf
NA,the,the
NA,groups,groups
NA,involved,involved
NA,in,in
NA,the,the
NA,protest,protest
NA,is,is
NA,the,the
NA,DC,DC
NA,Ferguson,Ferguson
NA,Movement.,Movement.
NA,Organizer,Organizer
NA,Eugene,Eugene
NA,Puryear,Puryear
NA,said,said
NA,the,the
NA,march,march
NA,was,was
NA,called,called
NA,to,to
phonetics,show,shou
NA,solidarity,solidarity
NA,with,with
NA,the,the
NA,residents,residents
NA,in,in
NA,Baltimore,Baltimore
NA,and,and
NA,to,to
NA,highlight,highlight
NA,that,that
NA,police,police
NA,brutality,brutality
NA,is,is
other_real,a,de
NA,national,national
NA,issue.,issue.
NA,Several,Several
NA,hundred,hundred
NA,people,people
NA,gathered,gathered
NA,in,in
NA,Gold,Gold
NA,Medal,Medal
NA,Park,Park
delete,in,is
NA,Minneapolis,Minneapolis
NA,for,for
NA,a,a
NA,rally,rally
NA,organized,organized
NA,by,by
other_err,the,theath
NA,group,group
NA,of,of
NA,#BlackLivesMatter.,#BlackLivesMatter.
NA,The,The
NA,Minneapolis,Minneapolis
swap_repeat,group,grupo
NA,held,held
NA,similar,similar
phonetics,events,eventes
NA,in,in
NA,the,the
swap_repeat,past,pass
NA,in,in
NA,response,response
NA,to,to
NA,alleged,alleged
NA,police,police
NA,brutality,brutality
insert,across,accross
NA,the,the
NA,country.,country.
NA,Protests,Protests
NA,also,also
NA,were,were
NA,held,held
NA,in,in
NA,Boston,Boston
NA,and,and
NA,Houston.,Houston.
NA,On,On
NA,Tuesday,,Tuesday,
NA,violent,violent
NA,protests,protests
NA,took,took
NA,place,place
NA,in,in
NA,Ferguson,,Ferguson,
NA,Missouri,,Missouri,
NA,where,where
delete,three,tree
phonetics,people,peple
NA,were,were
NA,shot,,shot,
NA,the,the
NA,city,city
NA,police,police
NA,reported.,reported.
NA,Police,Police
NA,said,said
NA,they,they
NA,didn't,didn't
phonetics,do,dow
NA,the,the
NA,shooting.,shooting.
NA,A,A
NA,20-year-old,20-year-old
delete,man,wan
NA,was,was
NA,arrested,arrested
NA,and,and
NA,the,the
swap_repeat,three,trhee
phonetics,victims,victoms
NA,were,were
NA,in,in
phonetics,stable,stabil
NA,condition,condition
NA,--,--
NA,two,two
NA,with,with
NA,wounds,wounds
NA,to,to
NA,the,the
NA,neck,,neck,
NA,one,one
NA,in,in
NA,the,the
NA,leg,,leg,
NA,police,police
NA,said.,said.
NA,Police,Police
NA,said,said
NA,about,about
NA,300,300
NA,people,people
NA,marched,,marched,
NA,with,with
NA,protesters,protesters
NA,throwing,throwing
NA,rocks,rocks
keyboard,at,ay
NA,police,,police,
phonetics,damaging,demaging
NA,four,four
NA,police,police
NA,cars,cars
NA,and,and
NA,setting,setting
NA,trash,trash
NA,and,and
NA,debris,debris
NA,on,on
NA,fire,fire
NA,near,near
NA,Northwinds,Northwinds
NA,Estates,Estates
NA,and,and
NA,West,West
NA,Florissant,,Florissant,
NA,police,police
NA,said.,said.
NA,One,One
NA,business,business
delete,in,is
NA,Dellwood,Dellwood
phonetics,was,wass
NA,damaged,,damaged,
NA,police,police
NA,said.,said.
NA,No,No
NA,officers,officers
NA,were,were
NA,injured,injured
phonetics,as,is
NA,police,police
NA,conducted,conducted
NA,anti-riot,anti-riot
NA,activities,activities
NA,until,until
NA,3,3
NA,a.m.,a.m.
NA,In,In
caps,Los,los
NA,Angeles,,Angeles,
swap_repeat,six,sis
NA,people,people
NA,protesting,protesting
NA,against,against
NA,police,police
NA,brutality,brutality
NA,were,were
phonetics,arrested,arristed
NA,Monday,Monday
NA,night,night
NA,when,when
NA,they,they
NA,failed,failed
NA,to,to
NA,disperse,,disperse,
NA,reported,reported
NA,CNN,CNN
NA,affiliate,affiliate
NA,KABC.,KABC.
NA,About,About
NA,50,50
phonetics,people,peple
NA,marched,,marched,
NA,KABC,KABC
NA,said.,said.
NA,On,On
NA,Tuesday,,Tuesday,
NA,protesters,protesters
NA,gathered,gathered
NA,outside,outside
NA,the,the
NA,Stapes,Stapes
NA,Center,,Center,
NA,where,where
swap_repeat,the,ttt
caps,Los,los
NA,Angeles,Angeles
NA,Clippers,Clippers
NA,and,and
NA,the,the
NA,San,San
caps,Antonio,antonio
NA,Spurs,Spurs
NA,were,were
NA,playing,playing
NA,an,an
NA,NBA,NBA
NA,playoff,playoff
NA,game.,game.
NA,They,They
NA,disrupted,disrupted
NA,traffic,traffic
NA,and,and
NA,carried,carried
NA,protest,protest
NA,signs.,signs.
NA,In,In
NA,Chicago,,Chicago,
NA,hundreds,hundreds
NA,of,of
NA,protesters,protesters
NA,marched,marched
swap_repeat,Tuesday,Tuesady
swap_repeat,from,foom
NA,police,police
delete,headquarters,headquaters
NA,at,at
NA,35th,35th
NA,and,and
NA,Michigan,Michigan
NA,through,through
NA,the,the
NA,Southside,,Southside,
NA,CNN,CNN
NA,affiliate,affiliate
NA,WGN,WGN
NA,reported.,reported.
NA,Police,Police
NA,made,made
phonetics,one,ony
NA,arrest,,arrest,
NA,for,for
NA,reckless,reckless
NA,conduct.,conduct.
NA,WGN,WGN
NA,said,said
NA,protesters,protesters
NA,spoke,spoke
NA,about,about
NA,police,police
NA,violence,violence
other_err,and,et
NA,the,the
NA,death,death
delete,of,on
NA,Rekia,Rekia
NA,Boyd,,Boyd,
NA,who,who
NA,was,was
NA,killed,killed
NA,by,by
NA,an,an
NA,off-duty,off-duty
NA,officer,officer
NA,in,in
NA,2012.,2012.
NA,That,That
NA,officer,officer
phonetics,was,wass
NA,acquitted,acquitted
insert,last,lasth
NA,week.,week.
NA,The,The
NA,group,group
NA,plans,plans
NA,to,to
NA,gather,gather
NA,Wednesday,Wednesday
NA,night,night
NA,at,at
swap_repeat,the,teh
NA,DePaul,DePaul
NA,Law,Law
NA,School.,School.
NA,About,About
NA,100,100
NA,people,people
NA,marched,marched
NA,Monday,Monday
swap_repeat,night,ningh
NA,in,in
NA,Oakland,Oakland
NA,in,in
NA,support,support
NA,of,of
NA,Baltimore,Baltimore
NA,protesters,,protesters,
NA,reported,reported
NA,CNN,CNN
NA,affiliate,affiliate
NA,KABC.,KABC.
NA,A,A
NA,protest,protest
NA,is,is
phonetics,planned,plained
NA,for,for
NA,Thursday,Thursday
keyboard,in,im
NA,Cincinnati,,Cincinnati,
NA,reported,reported
NA,CNN,CNN
NA,affiliate,affiliate
NA,WXIX.,WXIX.
NA,Philly.com,Philly.com
phonetics,said,saied
NA,a,a
NA,"Philly,"Philly
NA,is,is
NA,Baltimore",Baltimore"
NA,protest,protest
delete,will,w'll
delete,be,de
NA,held,held
NA,Thursday,Thursday
NA,at,at
NA,Philadelphia,Philadelphia
NA,City,City
NA,Hall.,Hall.
NA,Raheem,Raheem
NA,Sterling,Sterling
NA,has,has
NA,admitted,admitted
NA,he,he
NA,is,is
NA,not,not
NA,ready,ready
insert,to,ton
NA,sign,sign
NA,a,a
NA,new,new
phonetics,contract,countract
NA,at,at
NA,Liverpool,Liverpool
NA,deal,deal
NA,despite,despite
other_real,being,been
NA,offered,offered
delete,a,g
phonetics,Â£100,000-a-week,£100,000-a-week
NA,deal,deal
NA,to,to
NA,stay,stay
NA,with,with
NA,the,the
NA,Merseyside,Merseyside
NA,club.,club.
phonetics,the,tha
NA,20-year-old,20-year-old
NA,wideman,wideman
NA,edged,edged
NA,closer,closer
NA,towards,towards
NA,an,an
NA,Anfield,Anfield
NA,exit,exit
phonetics,after,aftrer
NA,revealing,revealing
NA,in,in
delete,an,a
swap_repeat,interview,intreview
NA,with,with
NA,the,the
NA,BBC,BBC
NA,on,on
NA,Wednesday,Wednesday
NA,that,that
NA,he,he
NA,would,would
NA,have,have
NA,signed,signed
NA,for,for
NA,a,a
NA,lot,lot
NA,less,less
NA,a,a
NA,year,year
NA,ago.,ago.
NA,However,,However,
NA,despite,despite
NA,being,being
keyboard,one,ond
NA,of,of
NA,Liverpool's,Liverpool's
other_err,star,satrs
NA,men,,men,
NA,Sterling,Sterling
NA,has,has
NA,struggled,struggled
keyboard,to,ti
NA,repeat,repeat
NA,the,the
NA,impressive,impressive
NA,form,form
NA,he,he
NA,showed,showed
NA,for,for
NA,the,the
NA,Reds,Reds
delete,last,las
NA,season.,season.
phonetics,the,thy
NA,England,England
NA,international,international
NA,has,has
NA,managed,managed
NA,just,just
NA,six,six
NA,goals,goals
keyboard,this,yhis
NA,season,season
NA,-,-
NA,one,one
NA,less,less
NA,than,than
NA,Stoke,Stoke
NA,frontman,frontman
NA,Jon,Jon
NA,Walters,Walters
NA,-,-
NA,while,while
NA,his,his
NA,conversion,conversion
NA,rate,rate
NA,and,and
swap_repeat,minutes,minites
NA,per,per
NA,goal,goal
NA,ratio,ratio
NA,have,have
NA,worsened.,worsened.
NA,Raheem,Raheem
NA,Sterling,Sterling
NA,has,has
NA,managed,managed
NA,just,just
NA,six,six
NA,goals,goals
NA,this,this
NA,season,season
NA,-,-
NA,one,one
swap_repeat,less,lees
NA,than,than
NA,Stoke,Stoke
NA,forward,forward
caps,Jon,jon
NA,Walters.,Walters.
NA,Chelsea,Chelsea
NA,are,are
swap_repeat,looking,lookink
NA,to,to
NA,beat,beat
NA,Manchester,Manchester
NA,City,City
NA,to,to
NA,sign,sign
NA,Brazilian,Brazilian
NA,prospect,prospect
NA,Nathan.,Nathan.
NA,The,The
NA,attacking,attacking
NA,midfielder,midfielder
NA,turned,turned
NA,19,19
NA,last,last
NA,month,month
NA,but,but
NA,has,has
NA,been,been
NA,in,in
NA,contract,contract
NA,dispute,dispute
delete,with,wit
NA,his,his
NA,club,club
NA,Atletico,Atletico
NA,Paranaense.,Paranaense.
NA,He,He
NA,is,is
NA,due,due
NA,to,to
NA,speak,speak
NA,to,to
NA,Chelsea,Chelsea
NA,next,next
NA,week,week
NA,ahead,ahead
NA,of,of
NA,a,a
NA,proposed,proposed
NA,move,move
NA,to,to
NA,Stamford,Stamford
NA,Bridge,Bridge
NA,which,which
phonetics,would,woulde
NA,likely,likely
NA,see,see
NA,him,him
NA,loaned,loaned
NA,out.,out.
NA,Manchester,Manchester
NA,City,City
NA,have,have
NA,been,been
NA,keen,keen
caps,on,On
NA,Nathan,Nathan
NA,following,following
NA,his,his
NA,performances,performances
delete,in,is
NA,the,the
delete,World,Word
NA,U17,U17
NA,Championships,Championships
NA,two,two
NA,years,years
NA,ago,ago
phonetics,and,und
NA,he,he
NA,has,has
NA,since,since
other_err,broken,blocken
NA,into,into
NA,Paranaense's,Paranaense's
NA,first,first
NA,team.,team.
NA,Chelsea,Chelsea
NA,have,have
NA,a,a
NA,strong,strong
NA,Brazilian,Brazilian
NA,contingency,contingency
NA,with,with
NA,the,the
NA,likes,likes
NA,of,of
NA,Willian,,Willian,
NA,Ramires,,Ramires,
NA,Filipe,Filipe
caps,Luis,luis
other_err,and,ahdn
NA,Oscar,Oscar
NA,while,while
NA,21-year-old,21-year-old
NA,Lucas,Lucas
NA,Piazon,Piazon
NA,is,is
NA,on,on
delete,loan,load
NA,at,at
NA,Eintracht,Eintracht
NA,Frankfurt.,Frankfurt.
NA,Alejandro,Alejandro
NA,Valverde,Valverde
NA,successfully,successfully
NA,defended,defended
NA,his,his
NA,Fleche,Fleche
NA,Wallonne,Wallonne
NA,title,title
NA,on,on
NA,Wednesday,Wednesday
delete,as,a
NA,Chris,Chris
NA,Froome,Froome
NA,finished,finished
NA,back,back
NA,in,in
NA,123rd,123rd
NA,after,after
NA,a,a
NA,fall.,fall.
NA,Movistar,Movistar
NA,rider,rider
NA,Valverde,Valverde
NA,sprinted,sprinted
insert,to,ton
NA,victory,victory
NA,ahead,ahead
NA,of,of
NA,Julian,Julian
NA,Alaphilippe,Alaphilippe
NA,and,and
NA,Michael,Michael
NA,Albasini,Albasini
NA,in,in
delete,a,g
NA,race,race
NA,which,which
NA,saw,saw
delete,former,fomer
NA,winner,winner
NA,Philippe,Philippe
NA,Gilbert,Gilbert
NA,pull,pull
NA,out,out
NA,after,after
delete,a,g
NA,bad,bad
NA,crash,crash
NA,some,some
NA,50,50
NA,kilometres,kilometres
NA,from,from
NA,the,the
NA,end.,end.
NA,Froome,Froome
NA,was,was
NA,involved,involved
NA,in,in
insert,a,al
NA,crash,crash
NA,in,in
NA,the,the
NA,final,final
NA,12,12
NA,kilometres,kilometres
NA,but,but
NA,was,was
NA,able,able
NA,to,to
NA,get,get
NA,back,back
keyboard,on,im
NA,his,his
NA,bike,bike
NA,and,and
NA,finish.,finish.
phonetics,Team,Tem
NA,Sky's,Sky's
phonetics,sports,sport
NA,director,director
delete,Gabriel,Gariel
NA,Rasch,Rasch
NA,praised,praised
NA,Froome,Froome
NA,for,for
NA,finishing,finishing
NA,the,the
NA,race,race
NA,and,and
NA,said,said
NA,he,he
NA,expects,expects
other_real,the,de
NA,former,former
NA,Tour,Tour
NA,de,de
NA,France,France
NA,winner,winner
NA,will,will
NA,be,be
NA,fine,fine
NA,to,to
other_err,take,thak
NA,part,part
NA,in,in
NA,the,the
NA,Tour,Tour
NA,de,de
NA,Romandie,Romandie
NA,next,next
NA,week.,week.
NA,Rasch,Rasch
NA,told,told
